"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image32_15_white_0_h_15_purple_T_h.png","white","0",1152,633,422.266319334664
"2","image32_15_white_0_h_15_purple_T_h.png","white","0",687,274,275.379818513348
"3","image32_15_white_0_h_15_purple_T_h.png","white","0",299,343,484.024081127283
"4","image32_15_white_0_h_15_purple_T_h.png","white","0",338,830,492.417821683082
"5","image32_15_white_0_h_15_purple_T_h.png","white","0",584,278,308.277977012811
"6","image32_15_white_0_h_15_purple_T_h.png","white","0",884,463,166.169525217806
"7","image32_15_white_0_h_15_purple_T_h.png","white","0",435,350,360.954906386441
"8","image32_15_white_0_h_15_purple_T_h.png","white","0",929,826,339.629078718403
"9","image32_15_white_0_h_15_purple_T_h.png","white","0",1254,755,556.273354066546
"10","image32_15_white_0_h_15_purple_T_h.png","white","0",682,606,84.0165327645564
"11","image32_15_white_0_h_15_purple_T_h.png","white","0",413,668,348.769137268639
"12","image32_15_white_0_h_15_purple_T_h.png","white","0",974,730,299.348811775011
"13","image32_15_white_0_h_15_purple_T_h.png","white","0",1165,242,522.310422811739
"14","image32_15_white_0_h_15_purple_T_h.png","white","0",470,580,271.477643851407
"15","image32_15_white_0_h_15_purple_T_h.png","white","0",821,588,92.7529574251469
"16","image32_15_white_0_h_15_purple_T_h.png","purple","T",1315,654,150.983339772602
"17","image32_15_white_0_h_15_purple_T_h.png","purple","T",1134,522,107.466749379621
"18","image32_15_white_0_h_15_purple_T_h.png","purple","T",997,542,245.2725739979
"19","image32_15_white_0_h_15_purple_T_h.png","purple","T",1435,634,223.538144893041
"20","image32_15_white_0_h_15_purple_T_h.png","purple","T",837,878,538.734042816016
"21","image32_15_white_0_h_15_purple_T_h.png","purple","T",1075,426,192.231029984467
"22","image32_15_white_0_h_15_purple_T_h.png","purple","T",1619,319,428.712688042807
"23","image32_15_white_0_h_15_purple_T_h.png","purple","T",1574,736,395.369913990542
"24","image32_15_white_0_h_15_purple_T_h.png","purple","T",820,184,540.340912963494
"25","image32_15_white_0_h_15_purple_T_h.png","purple","T",1533,490,293.298884340796
"26","image32_15_white_0_h_15_purple_T_h.png","purple","T",1391,219,338.008928218702
"27","image32_15_white_0_h_15_purple_T_h.png","purple","T",1044,302,295.722452459885
"28","image32_15_white_0_h_15_purple_T_h.png","purple","T",1366,743,253.555981107833
"29","image32_15_white_0_h_15_purple_T_h.png","purple","T",1079,756,284.761365981335
"30","image32_15_white_0_h_15_purple_T_h.png","purple","T",1403,427,187.465647223402
