"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",920,395,229.992734184752
"2","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",604,824,330.558806333222
"3","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",496,876,426.243503697645
"4","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",1020,764,385.623379881344
"5","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",394,291,399.959153470007
"6","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",662,168,353.770628766405
"7","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",1218,419,502.948497473758
"8","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",579,386,195.274143478114
"9","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",425,633,321.500323137906
"10","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",1129,644,424.176996599821
"11","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",565,222,334.670770227166
"12","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",335,430,398.956962312701
"13","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",1108,474,385.781705689169
"14","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",328,882,539.488947471998
"15","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","blue","Horizontal",1085,335,403.447218081595
"16","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1449,361,220.607847145613
"17","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1468,539,146.745206243869
"18","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1385,835,300.959059600397
"19","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1425,668,164.083786185256
"20","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1287,174,368.463506409462
"21","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1563,767,331.015541763357
"22","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",807,453,521.719038904615
"23","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1452,211,354.8284405487
"24","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",914,828,498.308828828959
"25","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1555,288,344.34404629995
"26","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1604,467,292.223240386904
"27","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1290,333,210.205032184188
"28","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1227,553,95.0443171484872
"29","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1210,750,236.890316860403
"30","image45_15_blue_Horizontal_h_15_red_Vertical_h.png","red","Vertical",1183,886,371.799258860059
