"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",1041,431,284.031954383853
"2","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",592,421,222.303586215887
"3","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",1214,517,435.528435096697
"4","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",376,691,430.135425702702
"5","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",1209,782,492.814722904167
"6","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",683,617,122.546390309049
"7","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",483,748,361.30866459457
"8","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",960,317,287.904065812053
"9","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",1038,619,270.362628909972
"10","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",1150,869,495.102094970769
"11","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",734,220,324.157396611242
"12","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",471,883,460.336997330337
"13","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",446,167,500.853090015204
"14","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",444,356,382.804586063322
"15","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","red","Vertical",846,477,92.5589061685104
"16","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1534,712,316.264706289596
"17","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1419,593,151.930349539225
"18","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",853,252,509.645462824676
"19","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",942,690,400.585443791681
"20","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1468,284,278.432094254795
"21","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1546,435,258.767265661207
"22","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1297,342,161.267782826508
"23","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1431,425,155.70109540755
"24","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1498,183,378.435328395457
"25","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",939,815,474.24933432859
"26","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1288,661,157.956843613832
"27","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1095,225,343.502980740747
"28","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",1632,905,523.466361011967
"29","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Horizontal",959,214,444.425431815557
"30","image54_15_red_Vertical_h_15_blue_Horizontal_nh.png","blue","Vertical",1545,813,397.160795872122
