"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image20_15_white_0_nh_15_purple_T_h.png","white","0",1057,433,379.455194251501
"2","image20_15_white_0_nh_15_purple_T_h.png","white","0",308,420,394.940136110666
"3","image20_15_white_0_nh_15_purple_T_h.png","white","0",653,731,209.350370856557
"4","image20_15_white_0_nh_15_purple_T_h.png","white","0",784,310,234.890281715622
"5","image20_15_white_0_nh_15_purple_T_h.png","white","0",434,821,390.764606608349
"6","image20_15_white_0_nh_15_purple_T_h.png","white","0",327,537,362.007888189071
"7","image20_15_white_0_nh_15_purple_T_h.png","white","0",1060,750,434.205609258
"8","image20_15_white_0_nh_15_purple_T_h.png","white","0",667,311,214.842216004625
"9","image20_15_white_0_nh_15_purple_T_h.png","white","0",686,524,2.89443911281228
"10","image20_15_white_0_nh_15_purple_T_h.png","white","0",479,519,209.878324538555
"11","image20_15_white_0_nh_15_purple_T_h.png","white","0",1242,576,555.570437578451
"12","image20_15_white_0_nh_15_purple_T_h.png","white","0",290,262,477.567005188219
"13","image20_15_white_0_nh_15_purple_T_h.png","white","0",492,639,227.567816509961
"14","image20_15_white_0_nh_15_purple_T_h.png","white","0",961,691,318.963076929673
"15","image20_15_white_0_nh_15_purple_T_h.png","white","T",892,347,269.961807998424
"16","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1372,540,136.267987599599
"17","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1258,310,230.478121400805
"18","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1625,309,452.341350948349
"19","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1588,512,353.330672945959
"20","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1169,665,142.227626633428
"21","image20_15_white_0_nh_15_purple_T_h.png","purple","T",830,606,411.163103619206
"22","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1329,232,321.237343892504
"23","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1505,871,427.156994298089
"24","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1324,771,247.849882881644
"25","image20_15_white_0_nh_15_purple_T_h.png","purple","T",852,905,530.013802755278
"26","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1205,772,234.621605522121
"27","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1068,228,353.701047653398
"28","image20_15_white_0_nh_15_purple_T_h.png","purple","T",1485,309,339.437816265529
"29","image20_15_white_0_nh_15_purple_T_h.png","purple","T",934,474,308.739638602568
"30","image20_15_white_0_nh_15_purple_T_h.png","purple","T",992,587,248.337870204642
