"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image16_15_white_T_h_15_purple_0_h.png","white","T",882,735,240.099210975611
"2","image16_15_white_T_h_15_purple_0_h.png","white","T",466,580,272.992975082592
"3","image16_15_white_T_h_15_purple_0_h.png","white","T",395,736,391.893052304381
"4","image16_15_white_T_h_15_purple_0_h.png","white","T",845,518,111.458951088631
"5","image16_15_white_T_h_15_purple_0_h.png","white","T",402,329,397.685174199112
"6","image16_15_white_T_h_15_purple_0_h.png","white","T",726,485,59.8790261926309
"7","image16_15_white_T_h_15_purple_0_h.png","white","T",672,294,258.146917686637
"8","image16_15_white_T_h_15_purple_0_h.png","white","T",701,772,230.828430754196
"9","image16_15_white_T_h_15_purple_0_h.png","white","T",578,788,291.071293290455
"10","image16_15_white_T_h_15_purple_0_h.png","white","T",1252,367,544.924365801755
"11","image16_15_white_T_h_15_purple_0_h.png","white","T",482,258,382.856410565516
"12","image16_15_white_T_h_15_purple_0_h.png","white","T",1192,580,456.825967349104
"13","image16_15_white_T_h_15_purple_0_h.png","white","T",621,511,120.199685708593
"14","image16_15_white_T_h_15_purple_0_h.png","white","T",800,818,281.30427970043
"15","image16_15_white_T_h_15_purple_0_h.png","white","T",1035,388,336.686448263729
"16","image16_15_white_T_h_15_purple_0_h.png","purple","0",1499,346,320.686000803139
"17","image16_15_white_T_h_15_purple_0_h.png","purple","0",1048,797,330.56584484453
"18","image16_15_white_T_h_15_purple_0_h.png","purple","0",915,216,439.124634294689
"19","image16_15_white_T_h_15_purple_0_h.png","purple","0",1130,906,397.52246617155
"20","image16_15_white_T_h_15_purple_0_h.png","purple","0",1297,683,174.735164685812
"21","image16_15_white_T_h_15_purple_0_h.png","purple","0",1472,615,258.973186085184
"22","image16_15_white_T_h_15_purple_0_h.png","purple","0",798,189,545.504211206884
"23","image16_15_white_T_h_15_purple_0_h.png","purple","0",1598,672,397.129841627535
"24","image16_15_white_T_h_15_purple_0_h.png","purple","0",1178,459,81.5690573141011
"25","image16_15_white_T_h_15_purple_0_h.png","purple","0",1557,831,449.925154269512
"26","image16_15_white_T_h_15_purple_0_h.png","purple","0",1355,203,341.863293015075
"27","image16_15_white_T_h_15_purple_0_h.png","purple","0",1282,505,54.0164583972124
"28","image16_15_white_T_h_15_purple_0_h.png","purple","0",1221,194,327.538767849616
"29","image16_15_white_T_h_15_purple_0_h.png","purple","0",1155,684,179.287602595507
"30","image16_15_white_T_h_15_purple_0_h.png","purple","0",953,521,277.533621586847
