"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image28_15_white_0_nh_15_purple_T_nh.png","white","0",1229,900,575.261119454075
"2","image28_15_white_0_nh_15_purple_T_nh.png","white","0",1133,180,545.105270159403
"3","image28_15_white_0_nh_15_purple_T_nh.png","white","0",1158,707,424.10378708781
"4","image28_15_white_0_nh_15_purple_T_nh.png","white","0",331,795,478.951168932932
"5","image28_15_white_0_nh_15_purple_T_nh.png","white","0",676,584,80.2543179869815
"6","image28_15_white_0_nh_15_purple_T_nh.png","white","0",965,898,386.429841267755
"7","image28_15_white_0_nh_15_purple_T_nh.png","white","0",999,252,403.09836130762
"8","image28_15_white_0_nh_15_purple_T_nh.png","white","0",1072,522,320.592299068805
"9","image28_15_white_0_nh_15_purple_T_nh.png","white","0",508,677,268.39030451109
"10","image28_15_white_0_nh_15_purple_T_nh.png","white","0",392,647,370.935424149391
"11","image28_15_white_0_nh_15_purple_T_nh.png","white","0",333,347,479.302641576512
"12","image28_15_white_0_nh_15_purple_T_nh.png","white","0",806,832,263.609222566704
"13","image28_15_white_0_nh_15_purple_T_nh.png","white","0",522,576,233.549328598669
"14","image28_15_white_0_nh_15_purple_T_nh.png","white","0",452,294,412.458913778761
"15","image28_15_white_0_nh_15_purple_T_nh.png","white","T",757,388,185.272472021315
"16","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1311,482,97.882015145219
"17","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",887,595,422.537756366878
"18","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",983,657,335.260330025622
"19","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1509,351,303.765296825618
"20","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1492,913,379.959588494473
"21","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1244,655,99.522638407327
"22","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1515,586,205.824736662584
"23","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1268,391,193.322413484716
"24","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1565,252,415.80775472433
"25","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1267,798,222.1905088482
"26","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1382,589,73.3045398018128
"27","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1493,748,249.051712613175
"28","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1315,282,297.921839115937
"29","image28_15_white_0_nh_15_purple_T_nh.png","purple","T",1628,812,394.305493522754
"30","image28_15_white_0_nh_15_purple_T_nh.png","purple","0",780,587,529.31473518965
