"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",1165,198,487.448217192805
"2","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",894,305,261.650971928466
"3","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",574,348,340.417338636628
"4","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",611,655,247.197285134319
"5","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",924,622,104.17532230705
"6","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",1022,785,288.921496450353
"7","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",1183,331,413.270973790536
"8","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",996,205,388.779497630441
"9","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",670,491,183.452530947684
"10","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",1190,478,360.080682316863
"11","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",491,598,350.565112037376
"12","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",867,789,229.706692206484
"13","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",574,869,406.753526242995
"14","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Vertical",1019,918,399.60100656085
"15","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","red","Horizontal",414,822,499.290661283029
"16","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1514,830,363.655172442857
"17","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",837,912,530.919910260588
"18","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1149,600,103.772593256173
"19","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1532,717,313.268709647875
"20","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1283,591,34.4192452625626
"21","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1060,418,249.678228481736
"22","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1454,201,429.394555676297
"23","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1336,239,350.738959594993
"24","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1382,894,341.09747059227
"25","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1050,530,206.610142807925
"26","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1120,735,203.340644677295
"27","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1488,543,240.078218735293
"28","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1615,379,415.714827469237
"29","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",806,249,553.859625216033
"30","image50_15_red_Vertical_nh_15_blue_Horizontal_h.png","blue","Horizontal",1134,850,294.86225786138
