"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image26_15_red_0_nh_15_blue_T_nh.png","red","0",1186,792,481.245573717018
"2","image26_15_red_0_nh_15_blue_T_nh.png","red","0",1114,887,483.868200603796
"3","image26_15_red_0_nh_15_blue_T_nh.png","red","0",629,181,389.232367045131
"4","image26_15_red_0_nh_15_blue_T_nh.png","red","0",377,780,463.686714160422
"5","image26_15_red_0_nh_15_blue_T_nh.png","red","0",787,646,104.837821843497
"6","image26_15_red_0_nh_15_blue_T_nh.png","red","0",748,278,265.230909879591
"7","image26_15_red_0_nh_15_blue_T_nh.png","red","0",883,846,322.784606544708
"8","image26_15_red_0_nh_15_blue_T_nh.png","red","0",1221,318,499.150513928971
"9","image26_15_red_0_nh_15_blue_T_nh.png","red","0",835,171,375.710130582371
"10","image26_15_red_0_nh_15_blue_T_nh.png","red","0",404,429,387.66089419606
"11","image26_15_red_0_nh_15_blue_T_nh.png","red","0",1010,807,354.377438459179
"12","image26_15_red_0_nh_15_blue_T_nh.png","red","0",490,271,393.087482488172
"13","image26_15_red_0_nh_15_blue_T_nh.png","red","0",964,392,241.311905126033
"14","image26_15_red_0_nh_15_blue_T_nh.png","red","0",621,805,304.818146149835
"15","image26_15_red_0_nh_15_blue_T_nh.png","red","T",354,525,421.204505621148
"16","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1360,741,260.13987690386
"17","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",976,539,260.175752563959
"18","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1555,520,320.211319114251
"19","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1267,668,158.361050205605
"20","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1212,527,26.8468909849083
"21","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1455,457,227.128206575542
"22","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",914,749,398.350208847553
"23","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1145,191,334.241064037453
"24","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1094,358,209.398556717938
"25","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",876,277,429.476218459442
"26","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1476,790,367.302630295812
"27","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1452,670,267.986608288963
"28","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1571,210,452.497759356024
"29","image26_15_red_0_nh_15_blue_T_nh.png","blue","T",1310,445,101.291438708094
"30","image26_15_red_0_nh_15_blue_T_nh.png","blue","0",860,552,376.896832332433
