"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",510,462,257.834141347581
"2","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",623,422,178.617219525753
"3","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",900,407,198.343417110604
"4","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",616,544,139.009991647283
"5","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",1167,815,494.055777327936
"6","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",755,860,317.666666666667
"7","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",1031,349,336.977414343718
"8","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",753,525,17.4483364377366
"9","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",1163,310,469.51334142682
"10","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",430,628,336.10084465496
"11","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",755,638,95.6666666666666
"12","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",533,221,390.562557231375
"13","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",308,746,491.211880059014
"14","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",546,798,330.221810976265
"15","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","blue","Vertical",1235,410,497.907733532139
"16","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1386,327,238.702008556461
"17","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",978,564,324.021679658767
"18","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1084,444,242.310920559149
"19","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1414,774,250.26102817303
"20","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1566,608,270.485333346478
"21","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1267,669,123.645389005099
"22","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1624,356,376.325987527953
"23","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1109,592,197.185823245204
"24","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1543,805,350.80580889654
"25","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1411,597,118.814907407371
"26","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1416,188,379.92409183356
"27","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1520,474,231.229573272009
"28","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1276,814,264.919451070614
"29","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",838,318,518.678496009062
"30","image61_15_blue_Vertical_h_15_red_Horizontal_h.png","red","Horizontal",1094,725,271.406673135025
