"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image22_15_red_0_h_15_blue_T_nh.png","red","0",315,322,431.253104336653
"2","image22_15_red_0_h_15_blue_T_nh.png","red","0",1107,611,428.087187381262
"3","image22_15_red_0_h_15_blue_T_nh.png","red","0",874,829,341.529559482045
"4","image22_15_red_0_h_15_blue_T_nh.png","red","0",646,867,324.035862212811
"5","image22_15_red_0_h_15_blue_T_nh.png","red","0",691,539,9.3509357820488
"6","image22_15_red_0_h_15_blue_T_nh.png","red","0",330,524,354.634234106072
"7","image22_15_red_0_h_15_blue_T_nh.png","red","0",968,383,327.054796632002
"8","image22_15_red_0_h_15_blue_T_nh.png","red","0",430,861,405.272303519498
"9","image22_15_red_0_h_15_blue_T_nh.png","red","0",922,597,243.571837452527
"10","image22_15_red_0_h_15_blue_T_nh.png","red","0",785,609,119.463132388197
"11","image22_15_red_0_h_15_blue_T_nh.png","red","0",1124,386,467.915205993565
"12","image22_15_red_0_h_15_blue_T_nh.png","red","0",799,279,289.978344018997
"13","image22_15_red_0_h_15_blue_T_nh.png","red","0",419,229,412.562043818866
"14","image22_15_red_0_h_15_blue_T_nh.png","red","0",482,448,224.169221794608
"15","image22_15_red_0_h_15_blue_T_nh.png","red","0",368,694,349.281319282895
"16","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1415,776,271.581549037813
"17","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1607,787,416.763327454697
"18","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1502,551,238.001129782566
"19","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1211,639,103.356685533372
"20","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1077,862,363.519835925237
"21","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1384,432,168.48443383424
"22","image22_15_red_0_h_15_blue_T_nh.png","blue","T",776,877,587.280743010624
"23","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1181,250,311.52699900829
"24","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1075,256,349.734000507687
"25","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1182,740,206.694793784889
"26","image22_15_red_0_h_15_blue_T_nh.png","blue","T",980,488,290.745830198436
"27","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1273,498,53.035878841068
"28","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1307,609,72.791513546872
"29","image22_15_red_0_h_15_blue_T_nh.png","blue","T",1482,164,443.537977830284
"30","image22_15_red_0_h_15_blue_T_nh.png","blue","0",1508,325,332.085939345693
