"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image2_15_red_T_nh_15_blue_0_h.png","red","T",396,439,452.578636506654
"2","image2_15_red_T_nh_15_blue_0_h.png","red","T",1172,770,399.498046164044
"3","image2_15_red_T_nh_15_blue_0_h.png","red","T",1260,606,430.384350190488
"4","image2_15_red_T_nh_15_blue_0_h.png","red","T",860,505,61.8057890132919
"5","image2_15_red_T_nh_15_blue_0_h.png","red","T",1260,216,549.13995382679
"6","image2_15_red_T_nh_15_blue_0_h.png","red","T",754,607,91.054318342893
"7","image2_15_red_T_nh_15_blue_0_h.png","red","T",378,687,471.456985194714
"8","image2_15_red_T_nh_15_blue_0_h.png","red","T",1153,413,353.053002001431
"9","image2_15_red_T_nh_15_blue_0_h.png","red","T",385,584,447.703274750389
"10","image2_15_red_T_nh_15_blue_0_h.png","red","T",1156,308,410.492414329695
"11","image2_15_red_T_nh_15_blue_0_h.png","red","T",571,753,324.581816427778
"12","image2_15_red_T_nh_15_blue_0_h.png","red","T",496,232,469.693824622902
"13","image2_15_red_T_nh_15_blue_0_h.png","red","T",944,750,220.405132023332
"14","image2_15_red_T_nh_15_blue_0_h.png","red","T",496,664,351.751458971941
"15","image2_15_red_T_nh_15_blue_0_h.png","red","0",1200,868,479.746622939883
"16","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1558,217,457.952549701143
"17","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1070,827,334.60106262699
"18","image2_15_red_T_nh_15_blue_0_h.png","blue","0",974,206,408.514468668016
"19","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1432,212,380.01518098331
"20","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1487,350,319.023935012894
"21","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1496,524,272.72416671632
"22","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1042,678,234.316746686569
"23","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1073,537,150.515351745631
"24","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1511,658,315.021699428962
"25","image2_15_red_T_nh_15_blue_0_h.png","blue","0",777,726,487.633473465926
"26","image2_15_red_T_nh_15_blue_0_h.png","blue","0",878,400,368.851285901393
"27","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1348,854,347.530053056966
"28","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1025,348,268.913873035794
"29","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1147,619,117.554828815229
"30","image2_15_red_T_nh_15_blue_0_h.png","blue","0",1532,788,402.548967345727
