"","Image_Name","Color","Shape","X","Y","Distance_From_Center"
"1","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",748,805,216.684758219041
"2","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",906,340,295.848076627928
"3","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",446,886,422.049860140297
"4","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",365,662,387.270987523953
"5","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",911,448,217.216676257705
"6","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",755,612,25.6154467287047
"7","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",479,460,295.519685375517
"8","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",678,878,297.35940842317
"9","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",546,287,361.223501142683
"10","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",1204,288,548.358961913737
"11","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",1262,491,525.885936090496
"12","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",850,212,390.653065747317
"13","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",340,889,504.566630331857
"14","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Vertical",1252,808,552.358293541832
"15","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","purple","Horizontal",436,759,353.173825631389
"16","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",872,625,296.209955568306
"17","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",1364,226,421.795848459628
"18","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",1484,731,343.323080753068
"19","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",1601,594,433.962138645502
"20","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",947,543,227.080025052354
"21","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",1113,385,220.724272440628
"22","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",1028,475,186.32106101506
"23","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",929,916,396.440080942603
"24","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",993,277,366.037162654893
"25","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",1364,903,362.213663157228
"26","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",918,787,312.054810000494
"27","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",1395,678,241.235578728438
"28","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",1171,660,61.1266808448742
"29","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Horizontal",1306,345,289.514198462029
"30","image59_15_purple_Vertical_nh_15_white_Horizontal_nh.png","white","Vertical",1021,840,281.809281449549
